make_model,hp_kw,km,age,gearing_type,gears,price
Renault Clio,88.0,1.0,1.0,Automatic,6.0,18350
Renault Clio,87.0,29935.0,1.0,Automatic,5.0,18400
Renault Clio,87.0,28995.0,1.0,Automatic,5.0,18400
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,87.0,150.0,0.0,Automatic,5.0,18340
Renault Clio,66.0,10.0,0.0,Automatic,6.0,18200
Renault Clio,87.0,86349.0,2.0,Automatic,6.0,17980
Renault Clio,87.0,11112.0,1.0,Automatic,5.0,17999
Renault Clio,66.0,10.0,2.0,Automatic,6.0,18087
Renault Clio,147.0,24500.0,2.0,Automatic,6.0,17990
Renault Clio,147.0,10780.0,1.0,Automatic,6.0,17980
Renault Clio,87.0,20658.0,1.0,Automatic,6.0,17950
Renault Clio,87.0,10.0,1.0,Automatic,6.0,17950
Renault Clio,67.0,10.0,0.0,Automatic,5.0,17910
Renault Clio,147.0,21800.0,2.0,Automatic,6.0,17890
Renault Clio,66.0,9822.5,1.0,Automatic,5.0,17900
Renault Clio,87.0,15293.0,2.0,Automatic,6.0,17900
Renault Clio,88.0,10.0,1.0,Automatic,6.0,17950
Renault Clio,87.0,3704.0,2.0,Automatic,5.0,17950
Renault Clio,66.0,12.0,2.0,Automatic,6.0,17800
Renault Clio,162.0,10600.0,2.0,Automatic,6.0,17800
Renault Clio,147.0,12474.0,2.0,Automatic,5.0,17590
Renault Clio,88.0,50021.0,2.0,Automatic,5.0,17750
Renault Clio,87.0,2500.0,0.0,Automatic,6.0,17690
Renault Clio,67.0,10.0,1.0,Automatic,6.0,17690
Renault Clio,87.0,3078.0,0.0,Automatic,6.0,17590
Renault Clio,88.0,50021.0,2.0,Automatic,5.0,17695
Renault Clio,87.0,20000.0,2.0,Automatic,6.0,16500
Renault Clio,88.0,5677.0,1.0,Automatic,6.0,16500
Renault Clio,87.0,15000.0,1.0,Automatic,6.0,16495
Renault Clio,87.0,22500.0,1.0,Automatic,6.0,16495
Renault Clio,66.0,10.0,1.0,Automatic,5.0,16490
Renault Clio,87.0,12210.0,1.0,Automatic,6.0,16490
Renault Clio,88.0,14235.0,1.0,Automatic,6.0,16490
Renault Clio,87.0,7770.0,2.0,Automatic,5.0,16490
Renault Clio,66.0,121.0,2.0,Automatic,6.0,16450
Renault Clio,87.0,120.0,1.0,Automatic,6.0,16487
Renault Clio,87.0,10.0,0.0,Automatic,6.0,16390
Renault Clio,87.0,7977.0,1.0,Automatic,6.0,16390
Renault Clio,87.0,10.0,0.0,Automatic,6.0,16490
Renault Clio,88.0,16750.0,1.0,Automatic,6.0,16389
Renault Clio,88.0,100.0,1.0,Automatic,6.0,16295
Renault Clio,87.0,2001.0,1.0,Automatic,6.0,16290
Renault Clio,88.0,100.0,1.0,Automatic,6.0,16166
Renault Clio,87.0,2001.0,1.0,Automatic,6.0,16290
Renault Clio,87.0,500.0,0.0,Automatic,6.0,17990
Renault Clio,87.0,22750.0,2.0,Automatic,5.0,16990
Renault Clio,66.0,10500.0,1.0,Automatic,5.0,17590
Renault Clio,67.0,10.0,0.0,Automatic,6.0,16990
Renault Clio,88.0,33993.0,2.0,Automatic,6.0,16950
Renault Clio,88.0,14967.0,2.0,Automatic,5.0,16950
Renault Clio,88.0,22614.0,2.0,Automatic,5.0,16945
Renault Clio,88.0,10.0,0.0,Automatic,6.0,16945
Renault Clio,88.0,8524.0,2.0,Automatic,5.0,16900
Renault Clio,87.0,14100.0,1.0,Automatic,6.0,16890
Renault Clio,87.0,18900.0,1.0,Automatic,6.0,16880
Renault Clio,66.0,10.0,0.0,Automatic,6.0,16800
Renault Clio,66.0,8.0,0.0,Automatic,6.0,16790
Renault Clio,67.0,10.0,1.0,Automatic,6.0,16790
Renault Clio,88.0,54329.0,2.0,Automatic,6.0,16750
Renault Clio,87.0,35500.0,2.0,Automatic,6.0,16700
Renault Clio,66.0,784.0,2.0,Automatic,6.0,16620
Renault Clio,87.0,5400.0,1.0,Automatic,6.0,16590
Renault Clio,87.0,8750.0,1.0,Automatic,6.0,16690
Renault Clio,88.0,100.0,1.0,Automatic,6.0,16523
Renault Clio,87.0,13510.0,1.0,Automatic,6.0,16590
Renault Clio,66.0,10.0,2.0,Automatic,6.0,17200
Renault Clio,88.0,100.0,1.0,Automatic,6.0,17157
Renault Clio,88.0,64.5,1.0,Automatic,6.0,17099
Renault Clio,88.0,14.0,1.0,Automatic,6.0,17000
Renault Clio,66.0,20.0,2.0,Automatic,5.0,16999
Renault Clio,87.0,9.0,1.0,Automatic,6.0,16999
Renault Clio,147.0,16500.0,2.0,Automatic,5.0,16998
Renault Clio,88.0,37937.0,2.0,Automatic,7.0,16995
Renault Clio,87.0,12853.0,2.0,Automatic,5.0,16990
Renault Clio,67.0,10.0,1.0,Automatic,6.0,16990
Renault Clio,66.0,10.0,1.0,Automatic,6.0,16990
Renault Clio,66.0,12481.0,1.0,Automatic,6.0,16100
Renault Clio,67.0,13534.0,2.0,Automatic,6.0,16990
Renault Clio,67.0,10.0,1.0,Automatic,6.0,16090
Renault Clio,66.0,52000.0,2.0,Automatic,6.0,16000
Renault Clio,87.0,13274.0,1.0,Automatic,6.0,15998
Renault Clio,88.0,80009.0,1.0,Automatic,6.0,16500
Renault Clio,55.0,23000.0,2.0,Manual,5.0,9500
Renault Clio,54.0,44000.0,2.0,Manual,5.0,9500
Renault Clio,54.0,50000.0,2.0,Manual,5.0,9680
Renault Clio,55.0,23000.0,2.0,Manual,5.0,9824
Renault Clio,54.0,5307.0,1.0,Manual,6.0,9900
Renault Clio,54.0,28750.0,2.0,Manual,5.0,9970
Renault Clio,54.0,55400.0,2.0,Manual,5.0,9750
Renault Clio,55.0,46000.0,2.0,Manual,5.0,9900
Renault Clio,55.0,23000.0,2.0,Manual,5.0,9824
Renault Clio,54.0,28000.0,1.0,Manual,5.0,9900
Renault Clio,66.0,50998.0,2.0,Manual,5.0,9900
Renault Clio,54.0,3750.0,1.0,Manual,5.0,9950
Renault Clio,54.0,100.0,1.0,Manual,5.0,9950
Renault Clio,55.0,39000.0,2.0,Manual,5.0,9990
Renault Clio,55.0,15900.0,1.0,Manual,5.0,9950
Renault Clio,56.0,1380.0,0.0,Manual,5.0,9930
Renault Clio,54.0,19330.0,2.0,Manual,5.0,9950
Renault Clio,54.0,44431.0,2.0,Manual,5.0,9950
Renault Clio,55.0,19900.0,2.0,Manual,5.0,9900
Renault Clio,56.0,5412.0,1.0,Manual,6.0,9900
Renault Clio,55.0,28000.0,1.0,Manual,5.0,9900
Renault Clio,54.0,27530.0,1.0,Manual,5.0,9900
Renault Clio,66.0,35000.0,1.0,Manual,5.0,9900
Renault Clio,66.0,39000.0,2.0,Manual,5.0,9900
Renault Clio,56.0,150.0,0.0,Manual,5.0,9900
Renault Clio,55.0,22613.0,1.0,Manual,6.0,9900
Renault Clio,56.0,150.0,0.0,Manual,5.0,9900
Renault Clio,56.0,150.0,0.0,Manual,5.0,9900
Renault Clio,56.0,150.0,0.0,Manual,5.0,9900
Renault Clio,56.0,150.0,0.0,Manual,5.0,9900
Renault Clio,56.0,15.0,1.0,Manual,5.0,9990
Renault Clio,56.0,150.0,0.0,Manual,5.0,9900
Renault Clio,54.0,46000.0,2.0,Manual,5.0,9990
Renault Clio,56.0,15.0,1.0,Manual,5.0,9990
Renault Clio,54.0,24360.0,2.0,Manual,5.0,9990
Renault Clio,66.0,43900.0,2.0,Manual,5.0,9990
Renault Clio,66.0,43675.0,1.0,Manual,5.0,9990
Renault Clio,66.0,68652.0,2.0,Manual,5.0,9990
Renault Clio,56.0,1380.0,0.0,Manual,5.0,9990
Renault Clio,54.0,3851.0,1.0,Manual,5.0,9980
Renault Clio,56.0,10.0,1.0,Manual,5.0,9980
Renault Clio,56.0,10.0,1.0,Manual,5.0,9980
Renault Clio,56.0,51837.0,2.0,Manual,5.0,9980
Renault Clio,54.0,42500.0,2.0,Manual,5.0,9970
Renault Clio,54.0,33943.0,2.0,Manual,5.0,9980
Renault Clio,54.0,1.0,0.0,Manual,5.0,9972
Renault Clio,54.0,1.0,0.0,Manual,5.0,9971
Renault Clio,56.0,59943.0,2.0,Manual,5.0,9980
Renault Clio,54.0,10832.0,2.0,Manual,5.0,9980
Renault Clio,81.0,9000.0,1.0,Manual,6.0,9900
Renault Clio,66.0,10.0,0.0,Manual,5.0,9900
Renault Clio,54.0,42289.0,2.0,Manual,5.0,9899
Renault Clio,56.0,75.5,0.0,Manual,5.0,9890
Renault Clio,55.0,8557.0,1.0,Manual,5.0,9899
Renault Clio,56.0,1.0,0.0,Manual,5.0,9890
Renault Clio,66.0,86000.0,2.0,Manual,5.0,9900
Renault Clio,66.0,62858.0,2.0,Manual,5.0,9890
Renault Clio,66.0,62024.0,2.0,Manual,5.0,9890
Renault Clio,54.0,1913.0,1.0,Manual,5.0,9885
Renault Clio,54.0,26230.0,1.0,Manual,6.0,9880
Renault Clio,54.0,26230.0,1.0,Manual,6.0,9880
Renault Clio,54.0,49536.0,2.0,Manual,6.0,9875
Renault Clio,54.0,10.0,0.0,Manual,5.0,9870
Renault Clio,54.0,10.0,0.0,Manual,5.0,9870
Renault Clio,55.0,1.0,0.0,Manual,5.0,9850
Renault Clio,55.0,71426.0,2.0,Manual,5.0,9850
Renault Clio,54.0,31000.0,2.0,Manual,5.0,9850
Renault Clio,54.0,16000.0,2.0,Manual,5.0,9850
Renault Clio,54.0,11542.0,1.0,Manual,5.0,9840
Renault Clio,66.0,44451.0,2.0,Manual,5.0,9900
Renault Clio,54.0,6523.0,1.0,Manual,6.0,9900
Renault Clio,55.0,84375.0,2.0,Manual,5.0,9900
Renault Clio,54.0,2500.0,1.0,Manual,5.0,9900
Renault Clio,66.0,52086.0,2.0,Manual,5.0,9900
Renault Clio,66.0,55178.0,1.0,Manual,5.0,9900
Renault Clio,54.0,5307.0,1.0,Manual,6.0,9900
Renault Clio,55.0,68874.0,2.0,Manual,5.0,9900
Renault Clio,55.0,1.0,0.0,Manual,5.0,9900
Renault Clio,66.0,44451.0,2.0,Manual,5.0,9900
Renault Clio,66.0,52086.0,2.0,Manual,5.0,9900
Renault Clio,66.0,52086.0,2.0,Manual,5.0,9900
Renault Clio,54.0,180.0,1.0,Manual,6.0,9900
Renault Clio,55.0,30943.0,1.0,Manual,5.0,9900
Renault Clio,66.0,44451.0,2.0,Manual,5.0,9900
Renault Clio,55.0,52000.0,2.0,Manual,5.0,9800
Renault Clio,54.0,24000.0,2.0,Manual,5.0,9800
Renault Clio,54.0,17200.0,1.0,Manual,6.0,9800
Renault Clio,55.0,24100.0,2.0,Manual,5.0,9900
Renault Clio,54.0,52000.0,1.0,Manual,5.0,9800
Renault Clio,66.0,32000.0,1.0,Manual,5.0,9900
Renault Clio,55.0,55000.0,2.0,Manual,5.0,9800
Renault Clio,54.0,51000.0,1.0,Manual,5.0,9800
Renault Clio,54.0,41000.0,1.0,Manual,5.0,9800
Renault Clio,66.0,46500.0,2.0,Manual,5.0,9800
Renault Clio,66.0,40000.0,2.0,Manual,5.0,9800
Renault Clio,66.0,74900.0,2.0,Manual,5.0,9800
Renault Clio,66.0,74900.0,2.0,Manual,5.0,9800
Renault Clio,66.0,42374.0,2.0,Manual,5.0,9800
Renault Clio,66.0,46500.0,2.0,Manual,5.0,9800
Renault Clio,54.0,27000.0,2.0,Manual,5.0,9800
Renault Clio,55.0,59000.0,2.0,Manual,5.0,9750
Renault Clio,66.0,74900.0,2.0,Manual,5.0,9800
Renault Clio,66.0,44235.0,2.0,Manual,5.0,9680
Renault Clio,66.0,44235.0,2.0,Manual,6.0,9680
Renault Clio,66.0,44235.0,2.0,Manual,6.0,9680
Renault Clio,66.0,44235.0,2.0,Manual,5.0,9679
Renault Clio,54.0,3000.0,2.0,Manual,5.0,9650
Renault Clio,54.0,31000.0,2.0,Manual,5.0,9650
Renault Clio,54.0,42000.0,2.0,Manual,5.0,9600
Renault Clio,54.0,52700.0,2.0,Manual,5.0,9600
Renault Clio,54.0,7000.0,2.0,Manual,5.0,9600
Renault Clio,55.0,37000.0,2.0,Manual,5.0,9600
Renault Clio,66.0,19000.0,2.0,Manual,5.0,9600
Renault Clio,66.0,51000.0,2.0,Manual,6.0,9600
Renault Clio,56.0,22000.0,1.0,Manual,5.0,9600
Renault Clio,54.0,11000.0,1.0,Manual,5.0,9590
Renault Clio,54.0,19500.0,2.0,Manual,5.0,9580
Renault Clio,56.0,10.0,0.0,Manual,5.0,9545
Renault Clio,54.0,30120.0,2.0,Manual,5.0,9590
Renault Clio,54.0,22950.0,2.0,Manual,5.0,9500
Renault Clio,55.0,23000.0,2.0,Manual,5.0,9500
Renault Clio,54.0,47200.0,1.0,Manual,5.0,9550
Renault Clio,66.0,71500.0,2.0,Manual,5.0,9500
Renault Clio,54.0,5500.0,1.0,Manual,5.0,9500
Renault Clio,55.0,70000.0,2.0,Manual,5.0,9500
Renault Clio,54.0,55000.0,2.0,Manual,5.0,9500
Renault Clio,55.0,21700.0,1.0,Manual,5.0,9500
Renault Clio,54.0,27000.0,2.0,Manual,5.0,9500
Renault Clio,55.0,26370.0,1.0,Manual,5.0,9500
Renault Clio,55.0,33094.0,2.0,Manual,5.0,9500
Renault Clio,54.0,16750.0,2.0,Manual,5.0,9500
Renault Clio,54.0,8945.0,1.0,Manual,5.0,9500
Renault Clio,55.0,38000.0,2.0,Manual,5.0,9500
Renault Clio,54.0,10419.0,1.0,Manual,5.0,9500
Renault Clio,54.0,17866.0,1.0,Manual,5.0,9500
Renault Clio,54.0,18018.0,1.0,Manual,5.0,9750
Renault Clio,54.0,14688.0,1.0,Manual,5.0,9500
Renault Clio,55.0,18500.0,2.0,Manual,5.0,9500
Renault Clio,55.0,27000.0,2.0,Manual,5.0,9500
Renault Clio,55.0,100.0,1.0,Manual,5.0,9700
Renault Clio,66.0,26016.0,2.0,Manual,5.0,9750
Renault Clio,55.0,43000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,43000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,43000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,43000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,43000.0,2.0,Manual,5.0,9700
Renault Clio,54.0,45000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,30000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,43000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,30000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,30000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,30000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,30000.0,2.0,Manual,5.0,9700
Renault Clio,55.0,30000.0,2.0,Manual,5.0,9700
Renault Clio,54.0,15932.0,2.0,Manual,5.0,9690
Renault Clio,54.0,9000.0,2.0,Manual,5.0,9690
Renault Clio,54.0,43500.0,1.0,Manual,5.0,9690
Renault Clio,56.0,692.5,0.0,Manual,5.0,9690
Renault Clio,162.0,30000.0,1.0,Automatic,6.0,20450
Renault Clio,88.0,8101.0,1.0,Automatic,6.0,18990
Renault Clio,147.0,150.0,1.0,Automatic,6.0,20490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,66.0,10.0,1.0,Automatic,6.0,18970
Renault Clio,66.0,497.0,2.0,Automatic,6.0,18980
Renault Clio,88.0,8022.0,1.0,Automatic,6.0,18950
Renault Clio,54.0,26000.0,1.0,Manual,5.0,9990
Renault Clio,54.0,24000.0,1.0,Manual,5.0,9990
Renault Clio,56.0,5.0,0.0,Manual,5.0,9990
Renault Clio,54.0,21698.0,1.0,Manual,5.0,9999
Renault Clio,55.0,9250.0,1.0,Manual,6.0,9998
Renault Clio,54.0,18000.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,55.0,100.0,1.0,Manual,5.0,9999
Renault Clio,55.0,100.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,55.0,100.0,1.0,Manual,5.0,9999
Renault Clio,54.0,5000.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,54.0,3000.0,1.0,Manual,5.0,9999
Renault Clio,56.0,20.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.5,0.0,Manual,5.0,9999
Renault Clio,54.0,18008.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,55.0,10.0,1.0,Manual,5.0,9999
Renault Clio,54.0,7637.0,1.0,Manual,5.0,9999
Renault Clio,66.0,16000.0,1.0,Manual,5.0,9999
Renault Clio,56.0,9900.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,54.0,14877.0,1.0,Manual,5.0,9999
Renault Clio,54.0,8007.0,1.0,Manual,5.0,9999
Renault Clio,54.0,6510.0,1.0,Manual,5.0,9999
Renault Clio,56.0,9.0,0.0,Manual,5.0,9999
Renault Clio,54.0,10322.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,54.0,13333.0,1.0,Manual,5.0,9999
Renault Clio,55.0,55.0,1.0,Manual,5.0,9999
Renault Clio,54.0,12834.0,1.0,Manual,5.0,9999
Renault Clio,54.0,9156.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,54.0,12312.0,1.0,Manual,5.0,9999
Renault Clio,56.0,6332.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,55.0,15.0,0.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,54.0,11314.0,1.0,Manual,6.0,9999
Renault Clio,54.0,8031.0,1.0,Manual,6.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,56.0,5000.0,1.0,Manual,5.0,9999
Renault Clio,56.0,1000.0,1.0,Manual,5.0,9999
Renault Clio,54.0,11004.0,1.0,Manual,6.0,9999
Renault Clio,54.0,15674.0,1.0,Manual,6.0,9999
Renault Clio,54.0,14039.0,1.0,Manual,6.0,9999
Renault Clio,54.0,15678.0,1.0,Manual,6.0,9999
Renault Clio,54.0,9733.0,1.0,Manual,5.0,9999
Renault Clio,54.0,30000.0,1.0,Manual,6.0,9999
Renault Clio,54.0,14532.0,1.0,Manual,6.0,9999
Renault Clio,54.0,14066.0,1.0,Manual,6.0,9999
Renault Clio,54.0,21543.0,1.0,Manual,6.0,9999
Renault Clio,54.0,17364.0,1.0,Manual,6.0,9999
Renault Clio,54.0,21654.0,1.0,Manual,5.0,9999
Renault Clio,56.0,10.0,0.0,Manual,5.0,9999
Renault Clio,54.0,10604.0,1.0,Manual,5.0,9990
Renault Clio,55.0,8.0,0.0,Manual,5.0,9990
Renault Clio,56.0,1.0,0.0,Manual,5.0,9990
Renault Clio,54.0,21175.0,1.0,Manual,5.0,9990
Renault Clio,54.0,6017.0,1.0,Manual,5.0,9990
Renault Clio,66.0,15663.0,1.0,Manual,5.0,9990
Renault Clio,54.0,9000.0,1.0,Manual,5.0,9990
Renault Clio,54.0,9500.0,1.0,Manual,5.0,9990
Renault Clio,54.0,32000.0,1.0,Manual,5.0,9990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9990
Renault Clio,66.0,40433.0,1.0,Manual,5.0,9990
Renault Clio,54.0,47400.0,1.0,Manual,5.0,9990
Renault Clio,55.0,8900.0,1.0,Manual,5.0,9990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9990
Renault Clio,56.0,10.0,0.0,Manual,5.0,9990
Renault Clio,54.0,12600.0,1.0,Manual,5.0,9990
Renault Clio,56.0,99.0,0.0,Manual,5.0,9990
Renault Clio,56.0,5.0,0.0,Manual,5.0,9990
Renault Clio,56.0,5.0,0.0,Manual,5.0,9990
Renault Clio,56.0,5.0,0.0,Manual,5.0,9990
Renault Clio,56.0,5.0,0.0,Manual,5.0,9990
Renault Clio,87.0,10.0,1.0,Automatic,6.0,18889
Renault Clio,87.0,23194.0,1.0,Automatic,6.0,18800
Renault Clio,66.0,10.0,0.0,Automatic,6.0,18800
Renault Clio,87.0,15000.0,1.0,Automatic,6.0,18790
Renault Clio,87.0,2569.0,0.0,Automatic,6.0,18680
Renault Clio,88.0,18821.0,1.0,Automatic,6.0,18745
Renault Clio,66.0,10.0,0.0,Automatic,6.0,18700
Renault Clio,162.0,44000.0,1.0,Automatic,6.0,18500
Renault Clio,87.0,1.0,1.0,Automatic,6.0,18690
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,164.0,10564.0,1.0,Automatic,6.0,18490
Renault Clio,162.0,30600.0,1.0,Automatic,6.0,21000
Renault Clio,162.0,19000.0,1.0,Automatic,6.0,20999
Renault Clio,147.0,100.0,0.0,Automatic,5.0,20950
Renault Clio,87.0,24000.0,1.0,Automatic,6.0,20800
Renault Clio,66.0,8.0,0.0,Automatic,6.0,20730
Renault Clio,66.0,99.0,0.0,Automatic,6.0,20680
Renault Clio,147.0,150.0,1.0,Automatic,6.0,19999
Renault Clio,88.0,23997.0,1.0,Automatic,6.0,19990
Renault Clio,88.0,7405.0,1.0,Automatic,6.0,19970
Renault Clio,66.0,29670.0,1.0,Automatic,6.0,19900
Renault Clio,66.0,10.0,0.0,Automatic,6.0,19670
Renault Clio,66.0,500.0,0.0,Automatic,6.0,19580
Renault Clio,87.0,10.0,1.0,Automatic,6.0,19589
Renault Clio,87.0,8.0,1.0,Automatic,6.0,19490
Renault Clio,66.0,10.0,0.0,Automatic,6.0,19490
Renault Clio,66.0,10.0,0.0,Automatic,6.0,19460
Renault Clio,66.0,10.0,0.0,Automatic,6.0,19450
Renault Clio,66.0,10.0,0.0,Automatic,6.0,19450
Renault Clio,147.0,29000.0,1.0,Automatic,6.0,19300
Renault Clio,66.0,10.0,0.0,Automatic,6.0,19300
Renault Clio,87.0,50.0,1.0,Automatic,6.0,19190
Renault Clio,87.0,3182.0,1.0,Automatic,6.0,19490
Renault Clio,87.0,4280.0,1.0,Automatic,6.0,18990
Renault Clio,87.0,50.0,1.0,Automatic,6.0,18990
Renault Clio,66.0,16036.0,1.0,Manual,5.0,10190
Renault Clio,66.0,14445.0,1.0,Manual,5.0,10190
Renault Clio,55.0,100.0,1.0,Manual,5.0,9999
Renault Clio,56.0,750.0,1.0,Manual,5.0,10490
Renault Clio,54.0,15932.0,1.0,Manual,5.0,10000
Renault Clio,54.0,8000.0,1.0,Manual,5.0,10000
Renault Clio,54.0,41048.0,1.0,Manual,5.0,10000
Renault Clio,54.0,7500.0,1.0,Manual,6.0,10490
Renault Clio,54.0,16750.0,1.0,Manual,5.0,10499
Renault Clio,55.0,32000.0,1.0,Manual,5.0,10500
Renault Clio,54.0,9340.0,1.0,Manual,5.0,10495
Renault Clio,56.0,2585.0,1.0,Manual,6.0,10491
Renault Clio,56.0,10.0,0.0,Manual,5.0,10564
Renault Clio,66.0,1.0,0.0,Manual,5.0,10530
Renault Clio,54.0,8086.0,1.0,Manual,5.0,10790
Renault Clio,54.0,34544.0,1.0,Manual,5.0,10790
Renault Clio,56.0,15.0,0.0,Manual,5.0,10589
Renault Clio,56.0,15.0,0.0,Manual,5.0,10589
Renault Clio,55.0,56832.0,1.0,Manual,5.0,10790
Renault Clio,55.0,50.0,0.0,Manual,5.0,10790
Renault Clio,56.0,10.0,0.0,Manual,5.0,10798
Renault Clio,54.0,5431.0,1.0,Manual,5.0,10798
Renault Clio,56.0,10.0,0.0,Manual,5.0,10799
Renault Clio,56.0,10.0,0.0,Manual,5.0,10799
Renault Clio,56.0,5000.0,1.0,Manual,5.0,10798
Renault Clio,66.0,13000.0,1.0,Manual,5.0,10800
Renault Clio,54.0,10.0,1.0,Manual,5.0,10690
Renault Clio,56.0,4.0,0.0,Manual,5.0,10690
Renault Clio,55.0,1505.0,0.0,Manual,5.0,10690
Renault Clio,56.0,3000.0,0.0,Manual,5.0,10690
Renault Clio,54.0,4341.0,1.0,Manual,6.0,10690
Renault Clio,56.0,3857.0,1.0,Manual,5.0,10798
Renault Clio,55.0,10.0,1.0,Manual,6.0,10798
Renault Clio,56.0,3552.0,1.0,Manual,5.0,10798
Renault Clio,56.0,3439.0,1.0,Manual,5.0,10798
Renault Clio,56.0,5801.0,1.0,Manual,5.0,10798
Renault Clio,56.0,2200.0,1.0,Manual,5.0,10798
Renault Clio,56.0,2000.0,1.0,Manual,5.0,10798
Renault Clio,56.0,3.0,0.0,Manual,5.0,10790
Renault Clio,55.0,1.0,1.0,Manual,6.0,10797
Renault Clio,56.0,2.0,0.0,Manual,5.0,10790
Renault Clio,56.0,5000.0,1.0,Manual,5.0,10798
Renault Clio,56.0,1.0,0.0,Manual,5.0,10790
Renault Clio,56.0,0.0,0.0,Manual,5.0,10790
Renault Clio,54.0,2330.0,1.0,Manual,5.0,10690
Renault Clio,54.0,5500.0,1.0,Manual,5.0,10660
Renault Clio,54.0,1600.0,1.0,Manual,5.0,10690
Renault Clio,56.0,19.0,0.0,Manual,5.0,10650
Renault Clio,54.0,1417.0,1.0,Manual,5.0,10690
Renault Clio,55.0,58480.0,1.0,Manual,5.0,10690
Renault Clio,54.0,10.0,0.0,Manual,5.0,10644
Renault Clio,56.0,1.0,0.0,Manual,5.0,10640
Renault Clio,56.0,11.0,0.0,Manual,5.0,10610
Renault Clio,54.0,10263.0,1.0,Manual,6.0,10601
Renault Clio,56.0,14.0,1.0,Manual,6.0,10590
Renault Clio,55.0,63941.0,1.0,Manual,5.0,10590
Renault Clio,56.0,1.0,0.0,Manual,5.0,10590
Renault Clio,56.0,10.0,1.0,Manual,6.0,10790
Renault Clio,56.0,16.0,0.0,Manual,5.0,10590
Renault Clio,54.0,10.0,0.0,Manual,5.0,10770
Renault Clio,56.0,8338.0,0.0,Manual,5.0,10777
Renault Clio,56.0,10.0,0.0,Manual,5.0,10760
Renault Clio,55.0,19875.0,1.0,Manual,5.0,10750
Renault Clio,55.0,7.0,0.0,Manual,5.0,10750
Renault Clio,54.0,10.0,0.0,Manual,5.0,10770
Renault Clio,66.0,6800.0,1.0,Manual,5.0,10750
Renault Clio,54.0,12900.0,1.0,Manual,5.0,10750
